game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps2-american-chopper,American Chopper,PAL España,PAL,"Europe, Australia",EU-AU,SLES-53108,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9639/",,/catalogo/american-chopper-ps2-pal-es
ps2-american-chopper-2-full-throttle,American Chopper 2 Full Throttle,PAL España,PAL,Europe,EU,SLES-53779,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/13816/",,/catalogo/american-chopper-2-full-throttle-ps2-pal-es
ps2-amf-xtreme-bowling-2006,AMF Xtreme Bowling 2006,PAL España,PAL,Europe,EU,SLES-54365,de|en|es|fr|it|nl,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12597/",,/catalogo/amf-xtreme-bowling-2006-ps2-pal-es
ps2-amplitude,Amplitude,PAL España,PAL,Europe,EU,SCES-51706,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/6347/",legacy_reference_is_not_a_ps2_serial,/catalogo/amplitude-ps2-pal-es
ps2-an-american-tail,An American Tail,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/an-american-tail-ps2-pal-es
ps2-and-1-streetball,And 1 Streetball,PAL España,PAL,Europe,EU,SLES-54016,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12427/",,/catalogo/and-1-streetball-ps2-pal-es
ps2-animal-soccer-world,Animal Soccer World,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/animal-soccer-world-ps2-pal-es
ps2-animaniacs-the-great-edgar-hunt,Animaniacs: The Great Edgar Hunt,PAL España,PAL,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/animaniacs-the-great-edgar-hunt-ps2-pal-es
ps2-animaniacs-the-great-edgar-hunt-promo-not-for-resale,Animaniacs: The Great Edgar Hunt [Promo Not For Resale],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/animaniacs-the-great-edgar-hunt-promo-not-for-resale-ps2-pal-es
ps2-ant-bully,Ant Bully,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/ant-bully-ps2-pal-es
ps2-antz-extreme-racing,Antz Extreme Racing,PAL España,PAL,Europe,EU,SLES-50964,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14696/",,/catalogo/antz-extreme-racing-ps2-pal-es
ps2-anubis-ii,Anubis II,PAL España,PAL,Europe,EU,SLES-53571,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14207/",,/catalogo/anubis-ii-ps2-pal-es
ps2-ape-escape-2,Ape Escape 2,PAL España,PAL,Europe,EU,SCES-50885,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SCES-50885.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/13989/",,/catalogo/ape-escape-2-ps2-pal-es
ps2-ape-escape-3,Ape Escape 3,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/ape-escape-3-ps2-pal-es
ps2-aqua-aqua-wetrix-2,Aqua Aqua: Wetrix 2,PAL España,PAL,Europe,EU,SLES-50053,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLES-50053.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/13429/",,/catalogo/aqua-aqua-wetrix-2-ps2-pal-es
ps2-aqua-teen-hunger-force-zombie-ninja-pro-am,Aqua Teen Hunger Force Zombie Ninja Pro-Am,PAL España,PAL,Europe,EU,SLES-54788,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/5443/",,/catalogo/aqua-teen-hunger-force-zombie-ninja-pro-am-ps2-pal-es
ps2-ar-tonelico-2-melody-of-metafalica,Ar Tonelico 2 Melody of Metafalica,PAL España,PAL,Europe,EU,SLES-55444,en|ja,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12649/",,/catalogo/ar-tonelico-2-melody-of-metafalica-ps2-pal-es
ps2-ar-tonelico-melody-of-elemia,Ar Tonelico Melody of Elemia,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/ar-tonelico-melody-of-elemia-ps2-pal-es
ps2-arc-the-lad-twilight-of-the-spirits,Arc the Lad Twilight of the Spirits,PAL España,PAL,Europe,EU,SCES-51910,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SCES-51910.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4488/",legacy_reference_is_not_a_ps2_serial,/catalogo/arc-the-lad-twilight-of-the-spirits-ps2-pal-es
ps2-arcade-action-30-games,Arcade Action: 30 Games,PAL España,PAL,Europe,EU,SLES-52949,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14728/",,/catalogo/arcade-action-30-games-ps2-pal-es
ps2-arcade-classics-volume-one,Arcade Classics Volume One,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/arcade-classics-volume-one-ps2-pal-es
ps2-arcade-usa,Arcade USA,PAL España,PAL,"Europe, Australia",EU-AU,SLES-53446,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12573/",,/catalogo/arcade-usa-ps2-pal-es
ps2-arctic-thunder,Arctic Thunder,PAL España,PAL,Europe,EU,SLES-50274,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLES-50274.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/3372/",,/catalogo/arctic-thunder-ps2-pal-es
ps2-area-51,Area 51,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/area-51-ps2-pal-es
ps2-area-51-steelbook-edition,Area 51 [Steelbook Edition],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/area-51-steelbook-edition-ps2-pal-es
ps2-armored-core-2,Armored Core 2,PAL España,PAL,Europe,EU,SLES-50079,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9736/",,/catalogo/armored-core-2-ps2-pal-es
ps2-armored-core-2-another-age,Armored Core 2 Another Age,PAL España,PAL,Europe,EU,SLES-50905,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/11161/",,/catalogo/armored-core-2-another-age-ps2-pal-es
ps2-armored-core-3,Armored Core 3,PAL España,PAL,Europe,EU,SLES-51399,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4382/",,/catalogo/armored-core-3-ps2-pal-es
ps2-armored-core-last-raven,Armored Core Last Raven,PAL España,PAL,Europe,EU,SLES-53820,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14559/",,/catalogo/armored-core-last-raven-ps2-pal-es
ps2-armored-core-nexus,Armored Core Nexus,PAL España,PAL,Europe,EU,SLES-82036 / SLES-82037,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9696/|https://redump.info/disc/9697/",,/catalogo/armored-core-nexus-ps2-pal-es
ps2-armored-core-nine-breaker,Armored Core Nine Breaker,PAL España,PAL,Europe,EU,SLES-53819,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14558/",,/catalogo/armored-core-nine-breaker-ps2-pal-es
ps2-armored-core-silent-line,Armored Core: Silent Line,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/armored-core-silent-line-ps2-pal-es
ps2-army-men-green-rogue,Army Men Green Rogue,PAL España,PAL,Europe,EU,SLES-50191,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12541/",,/catalogo/army-men-green-rogue-ps2-pal-es
ps2-army-men-rts,Army Men RTS,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/army-men-rts-ps2-pal-es
ps2-army-men-sarge%27s-heroes-2,Army Men Sarge's Heroes 2,PAL España,PAL,Europe,EU,SLES-50192,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12337/",,/catalogo/army-men-sarge-s-heroes-2-ps2-pal-es
ps2-army-men-air-attack-blade%27s-revenge,Army Men: Air Attack: Blade's Revenge,PAL España,PAL,Europe,EU,SLES-50233,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/13428/",,/catalogo/army-men-air-attack-blade-s-revenge-ps2-pal-es
ps2-army-men-major-malfunction,Army Men: Major Malfunction,PAL España,PAL,"Europe, Australia",EU-AU,SLES-53996,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4330/",,/catalogo/army-men-major-malfunction-ps2-pal-es
ps2-army-men-sarge%27s-war,Army Men: Sarge's War,PAL España,PAL,Europe,EU,SLES-52587,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4304/",,/catalogo/army-men-sarge-s-war-ps2-pal-es
ps2-art-of-fighting-anthology,Art of Fighting Anthology,PAL España,PAL,Europe,EU,SLES-54790,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLES-54790.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/13823/",legacy_reference_is_not_a_ps2_serial,/catalogo/art-of-fighting-anthology-ps2-pal-es
ps2-arthur-and-the-invisibles,Arthur And The Invisibles,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/arthur-and-the-invisibles-ps2-pal-es
ps2-arthur-and-the-minimoys,Arthur and the Minimoys,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/arthur-and-the-minimoys-ps2-pal-es
ps2-asterix-&amp;-obelix-xxl,Asterix & Obelix XXL,PAL España,PAL,Europe,EU,SLES-51838,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLES-51838.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4383/",legacy_reference_is_not_a_ps2_serial,/catalogo/asterix-obelix-xxl-ps2-pal-es
ps2-asterix-&amp;-obelix-xxl-2-mission-las-vegum,Asterix & Obelix XXL 2: Mission Las Vegum,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/asterix-obelix-xxl-2-mission-las-vegum-ps2-pal-es
ps2-asterix-&amp;-obelix-xxl-not-for-resale,Asterix & Obelix XXL [Not For Resale],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/asterix-obelix-xxl-not-for-resale-ps2-pal-es
ps2-asterix-at-the-olympic-games,Asterix at the Olympic Games,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/asterix-at-the-olympic-games-ps2-pal-es
ps2-astro-boy,Astro Boy,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/astro-boy-ps2-pal-es
ps2-astro-boy-the-video-game,Astro Boy: The Video Game,PAL España,PAL,Europe,EU,SLES-55593,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14831/",legacy_reference_is_not_a_ps2_serial,/catalogo/astro-boy-the-video-game-ps2-pal-es
ps2-atari-anthology,Atari Anthology,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/atari-anthology-ps2-pal-es
ps2-atelier-iris-2-the-azoth-of-destiny,Atelier Iris 2 the Azoth of Destiny,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/atelier-iris-2-the-azoth-of-destiny-ps2-pal-es
ps2-atelier-iris-3-grand-phantasm,Atelier Iris 3: Grand Phantasm,PAL España,PAL,Europe,EU,SLES-54822,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4203/",,/catalogo/atelier-iris-3-grand-phantasm-ps2-pal-es
ps2-atelier-iris-eternal-mana,Atelier Iris Eternal Mana,PAL España,PAL,Europe,EU,SLES-53764,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLES-53764.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12661/",,/catalogo/atelier-iris-eternal-mana-ps2-pal-es
ps2-athens-2004,Athens 2004,PAL España,PAL,"Europe, Australia",EU-AU,SCES-52410,de|en|es|fr|it|pt,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SCES-52410.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/5243/",,/catalogo/athens-2004-ps2-pal-es
ps2-athens-2004-platinum,Athens 2004 [Platinum],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/athens-2004-platinum-ps2-pal-es
ps2-atlantis-iii,Atlantis III,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/atlantis-iii-ps2-pal-es
ps2-atv-2-quad-power-racing,ATV 2 Quad Power Racing,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/atv-2-quad-power-racing-ps2-pal-es
ps2-atv-offroad,ATV Offroad,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference|legacy_reference_is_not_a_ps2_serial,/catalogo/atv-offroad-ps2-pal-es
ps2-atv-offroad-fury-2,ATV Offroad Fury 2,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/atv-offroad-fury-2-ps2-pal-es
ps2-atv-offroad-fury-3,ATV Offroad Fury 3,PAL España,PAL,Europe,EU,SLES-53754,de|en|es|fr|it|nl,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/11924/",,/catalogo/atv-offroad-fury-3-ps2-pal-es
ps2-atv-offroad-fury-4,ATV Offroad Fury 4,PAL España,PAL,Europe,EU,SCES-54688,de|el|en|es|fr|it|pl|pt|ru,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12754/",,/catalogo/atv-offroad-fury-4-ps2-pal-es
ps2-australian-idol-sing,Australian Idol Sing,PAL España,PAL,Australia,AU,SLES-54224,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/8801/",,/catalogo/australian-idol-sing-ps2-pal-es
ps2-australian-idol-sing-microphone,Australian Idol Sing [Microphone],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/australian-idol-sing-microphone-ps2-pal-es
ps2-auto-modellista,Auto Modellista,PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/auto-modellista-ps2-pal-es
ps2-autobahn-raser-iv,Autobahn Raser IV,PAL España,PAL,Germany,DE,SLES-51009,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12678/",,/catalogo/autobahn-raser-iv-ps2-pal-es
ps2-autobahn-raser-destruction-madness,Autobahn Raser: Destruction Madness,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/autobahn-raser-destruction-madness-ps2-pal-es
ps2-avatar-the-legend-of-aang,Avatar: The Legend of Aang,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|serial_resolves_to_multiple_markets|source_title_and_redump_serial_title_disagree|market_requires_additional_evidence,/catalogo/avatar-the-legend-of-aang-ps2-pal-es
ps2-avatar-the-legend-of-aang-into-the-inferno,Avatar: The Legend of Aang Into the Inferno,PAL España,PAL,,,,,review,unresolved,REVIEW,,source_title_and_redump_serial_title_disagree,/catalogo/avatar-the-legend-of-aang-into-the-inferno-ps2-pal-es
ps2-avatar-the-legend-of-aang-the-burning-earth,Avatar: The Legend of Aang The Burning Earth,PAL España,PAL,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/avatar-the-legend-of-aang-the-burning-earth-ps2-pal-es
ps2-azur-&amp;-asmar,Azur & Asmar,PAL España,PAL,Europe,EU,SLES-54695,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLES-54695.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14213/",,/catalogo/azur-asmar-ps2-pal-es
ps2-b-boy,B-Boy,PAL España,PAL,Europe,EU,SCES-53960,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SCES-53960.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/6342/",,/catalogo/b-boy-ps2-pal-es
ps2-babe,Babe,PAL España,PAL,Europe,EU,SLES-54380,de|en|es|fr|it|nl,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12435/",,/catalogo/babe-ps2-pal-es
ps2-backyard-wrestling-don%27t-try-this-at-home,Backyard Wrestling: Don't Try This At Home,PAL España,PAL,Europe,EU,SLES-51986,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14173/",,/catalogo/backyard-wrestling-don-t-try-this-at-home-ps2-pal-es
ps2-backyard-wrestling-don%27t-try-this-at-home-promo-not-for-resale,Backyard Wrestling: Don't Try This At Home [Promo Not For Resale],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/backyard-wrestling-don-t-try-this-at-home-promo-not-for-resale-ps2-pal-es
ps2-backyard-wrestling-there-goes-the-neighborhood,Backyard Wrestling: There Goes the Neighborhood,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/backyard-wrestling-there-goes-the-neighborhood-ps2-pal-es
ps2-bad-boys-ii,Bad Boys II,PAL España,PAL,Europe,EU,SLES-51772,en,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17852/",,/catalogo/bad-boys-ii-ps2-pal-es
